"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1601","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:51:59,FALSE,NA,"1462237324721463305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goz2244",281,TRUE,FALSE,NA,NA
"1602","804 - Eternos e Shang-Chi: Imortais são babacas! #nerdcast 
https://t.co/2p5XeGatdn via @PodcastAddict",FALSE,0,NA,2021-11-21 01:51:51,FALSE,NA,"1462237291250954244",NA,"<a href=""http://podplayer.net"" rel=""nofollow"">Podcast - Radio Addict</a>","mariomedeiros",0,FALSE,FALSE,NA,NA
"1603","J’ai aimé que Shang-Chi, Black Panther et le Punisher.",FALSE,0,"GlossykateY",2021-11-21 01:51:49,FALSE,"1462236956373528576","1462237280320512002","2784403277","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GlossykateY",0,FALSE,FALSE,NA,NA
"1604","Acabei de assistir Shang-Chi e é um filme INCRÍVEL !!!! https://t.co/Oqf3QAbeC1",FALSE,1,NA,2021-11-21 01:51:31,FALSE,NA,"1462237204160339973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamfehmendes_",0,FALSE,FALSE,NA,NA
"1605","assisti shang-chi e gostei bastante, vou ver a roda do tempo agora!",FALSE,0,NA,2021-11-21 01:50:37,FALSE,NA,"1462236979169533955",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ventuwre",0,FALSE,FALSE,NA,NA
"1606","RT @Dark_Michael666: Hoje finalmente tive a oportunidade de assistir o Shang-Chi e... NOSSA, NOSSA, NOSSA! Que filme incrível, muito bom do…",FALSE,0,NA,2021-11-21 01:50:27,FALSE,NA,"1462236937994092544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brut4lkiill47",0,TRUE,FALSE,NA,NA
"1607","Watched Shang-chi and the legend of the 10 rings it was pretty good I really enjoyed seeing wong in it too",FALSE,0,NA,2021-11-21 01:50:18,FALSE,NA,"1462236899620401155",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VETTE____",0,FALSE,FALSE,NA,NA
"1608","RT @DailyTonyStark1: #NW Shang-Chi And The Legend of The 10 Rings https://t.co/4XcyNxr2es",FALSE,0,NA,2021-11-21 01:49:52,FALSE,NA,"1462236790673199110",NA,"<a href=""https://twitter.com/bungobot1"" rel=""nofollow"">AIBungoBot</a>","bungobot1",1,TRUE,FALSE,NA,NA
"1609","tô chorando por causa da awkwafina em shang-chi sem nenhum motivo oq ta rolando",FALSE,6,NA,2021-11-21 01:49:44,FALSE,NA,"1462236758058352643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yasnagatsu",0,FALSE,FALSE,NA,NA
"1610","Shang-chi é uma mistura de Luta de Dragão que nunca ocorreu em GOT, com Uma história sem fim, Dragon Ball e Mortal Kombat.  Gostamos.",FALSE,0,NA,2021-11-21 01:49:41,FALSE,NA,"1462236743260901378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VkBaea",0,FALSE,FALSE,NA,NA
"1611","RT @nandust007: Shang-Chi
Character study https://t.co/a9NK5I1Ilm",FALSE,0,NA,2021-11-21 01:49:38,FALSE,NA,"1462236731051102212",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salmaraagh",32,TRUE,FALSE,NA,NA
"1612","My ★★★★★ review of Shang-Chi and the Legend of the Ten Rings on Letterboxd https://t.co/PtIl6tYxJE",FALSE,2,NA,2021-11-21 01:48:54,FALSE,NA,"1462236547768627208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moonystarrs",0,FALSE,FALSE,NA,NA
"1613","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:48:53,FALSE,NA,"1462236540948602881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moncsntg",166,TRUE,FALSE,NA,NA
"1614","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:48:47,FALSE,NA,"1462236517372420099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThunderGamerXPY",166,TRUE,FALSE,NA,NA
"1615","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:48:39,FALSE,NA,"1462236483788673024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","danyxpx",166,TRUE,FALSE,NA,NA
"1616","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:48:37,FALSE,NA,"1462236473927815168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","danyxpx",281,TRUE,FALSE,NA,NA
"1617","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:48:02,FALSE,NA,"1462236327869517833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatMarvelWitch",281,TRUE,FALSE,NA,NA
"1618","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:47:08,FALSE,NA,"1462236104145448961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lcarlxx",281,TRUE,FALSE,NA,NA
"1619","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:47:06,FALSE,NA,"1462236094179725318",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mathplcz",281,TRUE,FALSE,NA,NA
"1620","@joseviruete Las Locuras de Shang-Chi. Qué malo es Don Atilio.",FALSE,0,"joseviruete",2021-11-21 01:47:05,FALSE,"1462113457315225605","1462236087829639169","109393758","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wally_Week",0,FALSE,FALSE,NA,NA
"1621","RT @AntiokhosE: Greatly enjoyed Shang-chi, although labelling this presumably Song hall (see Liang Sicheng sketch) as 4,000 years old is an…",FALSE,0,NA,2021-11-21 01:47:03,FALSE,NA,"1462236081978585089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HistoiresAsie",5,TRUE,FALSE,NA,NA
"1622","Shang-chi
Ainda escrevi o nome errado
Eu tô uma vergonha",FALSE,0,"jamarcosreal",2021-11-21 01:46:37,FALSE,"1462232690367807491","1462235971576119301","2491748682","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamarcosreal",0,FALSE,FALSE,NA,NA
"1623","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:46:36,FALSE,NA,"1462235968631713795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knoxprometheus",166,TRUE,FALSE,NA,NA
"1624","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:46:06,FALSE,NA,"1462235842450235393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrianvv01",166,TRUE,FALSE,NA,NA
"1625","Shang-chi é muito bom",FALSE,1,NA,2021-11-21 01:46:04,FALSE,NA,"1462235835630239752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhannahb",0,FALSE,FALSE,NA,NA
"1626","I get why some people didn't like Shang-Chi and gave it a bad review.

It's because for the first nine and a half m… https://t.co/v107jX31Iv",FALSE,0,NA,2021-11-21 01:46:02,TRUE,NA,"1462235824137904129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SethKellas",0,FALSE,FALSE,NA,NA
"1627","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:46:01,FALSE,NA,"1462235820790743047",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnthin12",166,TRUE,FALSE,NA,NA
"1628","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:45:17,FALSE,NA,"1462235638086967302",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ranger_Roedor",281,TRUE,FALSE,NA,NA
"1629","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:45:08,FALSE,NA,"1462235601105735680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WLLPOULTR",166,TRUE,FALSE,NA,NA
"1630","Okay so Shang-Chi is super good and also I think I’m developing feelings for Viktor Krumward Scissorhands aka Razor Fist",FALSE,20,NA,2021-11-21 01:45:01,FALSE,NA,"1462235569388503046",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMacdha",0,FALSE,FALSE,NA,NA
"1631","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:44:34,FALSE,NA,"1462235457086017537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eu_indyThomasi",281,TRUE,FALSE,NA,NA
"1632","Time to finish watching Shang-Chi. The movie has been great so far",FALSE,1,NA,2021-11-21 01:44:30,FALSE,NA,"1462235440061329410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheonlyYoungE",0,FALSE,FALSE,NA,NA
"1633","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:44:02,FALSE,NA,"1462235322734059523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DinaElgebaly333",166,TRUE,FALSE,NA,NA
"1634","RT @BudrykZack: I just don't see the need to recast Shang-Chi
https://t.co/KKcspNuqZr",FALSE,0,NA,2021-11-21 01:44:01,FALSE,NA,"1462235316442607617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiverTamYDN",5,TRUE,FALSE,NA,NA
"1635","E ESSE PÓS CRÉDITOS DE SHANG-CHI MANK EU TO COM TANTAS",FALSE,0,NA,2021-11-21 01:43:47,FALSE,NA,"1462235258615734275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iArtpercy",0,FALSE,FALSE,NA,NA
"1636","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:43:44,FALSE,NA,"1462235245005049864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyCalderon3rd",281,TRUE,FALSE,NA,NA
"1637","I’m about to watch “Shang-Chi.” I hope I don’t fall asleep",FALSE,2,NA,2021-11-21 01:43:38,FALSE,NA,"1462235221139632128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Perfektionist52",0,FALSE,FALSE,NA,NA
"1638","Namoral, Shang-Chi é muito bom🥳♥️",FALSE,3,NA,2021-11-21 01:43:30,FALSE,NA,"1462235189497806853",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bgso_",0,FALSE,FALSE,NA,NA
"1639","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:43:23,FALSE,NA,"1462235158111735814",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tamairlapute",166,TRUE,FALSE,NA,NA
"1640","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:42:49,FALSE,NA,"1462235017011253248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohit95324351",166,TRUE,FALSE,NA,NA
"1641","RT @MayaDanielleP: Shang-Chi and The Legend of the Ten Rings is an intense ass movie but really really good. Honestly might be one of my fa…",FALSE,0,NA,2021-11-21 01:42:43,FALSE,NA,"1462234991811833856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoppee__",10,TRUE,FALSE,NA,NA
"1642","Shang-Chi é maravilhoso do começo ao fim e o pós créditos é tão maravilhoso quanto!! Eu sou muito cadelinha da Marvel simmm",FALSE,1,NA,2021-11-21 01:42:40,FALSE,NA,"1462234979237343235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lipedovale",0,FALSE,FALSE,NA,NA
"1643","42. Shang-Chi https://t.co/Ga6BTGAThA",FALSE,2,"asoulindecay",2021-11-21 01:42:26,FALSE,"1462163258610180106","1462234920630341635","2966002985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asoulindecay",0,FALSE,FALSE,NA,NA
"1644","Shang-Chi best Marvel movie out of nowhere BAM",FALSE,1,NA,2021-11-21 01:42:17,FALSE,NA,"1462234882650873856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VarmintVoyager",0,FALSE,FALSE,NA,NA
"1645","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:42:09,FALSE,NA,"1462234846273712131",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alfredcremades_",281,TRUE,FALSE,NA,NA
"1646","#sms - Shang-Chi and the Ten Rings",FALSE,1,NA,2021-11-21 01:41:54,FALSE,NA,"1462234785544298497",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bapop",0,FALSE,FALSE,NA,NA
"1647","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:40:50,FALSE,NA,"1462234517784211458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RicardOSwizzle",281,TRUE,FALSE,NA,NA
"1648","brownie caliente, mantecado, Shang-Chi de nuevo porque así soy… truly winning",FALSE,11,NA,2021-11-21 01:40:28,FALSE,NA,"1462234422976126976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emethyskills",0,FALSE,FALSE,NA,NA
"1649","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:40:23,FALSE,NA,"1462234403329900548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sorcererstephen",281,TRUE,FALSE,NA,NA
"1650","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:40:16,FALSE,NA,"1462234373252648960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thewongisgod",281,TRUE,FALSE,NA,NA
"1651","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:40:10,FALSE,NA,"1462234348648865795",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexKPorell",166,TRUE,FALSE,NA,NA
"1652","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:39:58,FALSE,NA,"1462234300116611077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmahernandv",281,TRUE,FALSE,NA,NA
"1653","RT @pseudocx: —🦋Hey #mcutwt, not new but I’m looking for more mutuals!
Fav character list in no particular order:

- Ironman
- Spiderman
-…",FALSE,0,NA,2021-11-21 01:39:13,FALSE,NA,"1462234108155686919",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R11V3L",17,TRUE,FALSE,NA,NA
"1654","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:39:06,FALSE,NA,"1462234081517871108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bottle_genius",166,TRUE,FALSE,NA,NA
"1655","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:38:54,FALSE,NA,"1462234031387463681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MugiwaraNoLoki",281,TRUE,FALSE,NA,NA
"1656","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:38:36,FALSE,NA,"1462233955105579014",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WongUpdates",281,TRUE,FALSE,NA,NA
"1657","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:38:35,FALSE,NA,"1462233949485166598",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abebebebeberrr",166,TRUE,FALSE,NA,NA
"1658","RT @portalmarsbr: 🚨 | De acordo com veículos importantes, "" Fire In The Sky"" de @AndersonPaak para o filme Shang-Chi, que conta com @BrunoM…",FALSE,0,NA,2021-11-21 01:38:29,FALSE,NA,"1462233926601109506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyliecharice808",2,TRUE,FALSE,NA,NA
"1659","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:38:29,FALSE,NA,"1462233924336336902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GHOZTIS",166,TRUE,FALSE,NA,NA
"1660","RT @Xindicad: @jelitaaaaaaaa @moviemenfes Wandavision
The Falcon And The Winter Soldier
What If...?
Shang-Chi And The Legend Of The Ten Rin…",FALSE,0,NA,2021-11-21 01:38:28,FALSE,NA,"1462233920414437376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WoaWoe",8,TRUE,FALSE,NA,NA
"1661","RT @ehambolu: Shang-Chi is STILL that movie",FALSE,0,NA,2021-11-21 01:38:26,FALSE,NA,"1462233914181881866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SWEET__HONEYb",4,TRUE,FALSE,NA,NA
"1662","Shang-Chi for family movie night!",FALSE,2,NA,2021-11-21 01:38:21,FALSE,NA,"1462233890089836553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoryHavens",0,FALSE,FALSE,NA,NA
"1663","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:37:54,FALSE,NA,"1462233779624423430",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyyoDude",166,TRUE,FALSE,NA,NA
"1664","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:37:44,FALSE,NA,"1462233735127048199",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToriaLeonor_",281,TRUE,FALSE,NA,NA
"1665","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:37:39,FALSE,NA,"1462233717863329795",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aeyelaeyen",281,TRUE,FALSE,NA,NA
"1666","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:37:28,FALSE,NA,"1462233667925905411",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__carlu__",166,TRUE,FALSE,NA,NA
"1667","RT @pseudocx: —🦋Hey #mcutwt, not new but I’m looking for more mutuals!
Fav character list in no particular order:

- Ironman
- Spiderman
-…",FALSE,0,NA,2021-11-21 01:37:22,FALSE,NA,"1462233646526521349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noodlepieces",17,TRUE,FALSE,NA,NA
"1668","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:37:19,FALSE,NA,"1462233633767440385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iamg3n0t",281,TRUE,FALSE,NA,NA
"1669","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:37:13,FALSE,NA,"1462233605174743041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivan_gozum10",281,TRUE,FALSE,NA,NA
"1670","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:37:04,FALSE,NA,"1462233567640047619",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvanRCrawford",281,TRUE,FALSE,NA,NA
"1671","Shang-Chi is a relatable movie because I also want to fight my dad",FALSE,4,NA,2021-11-21 01:37:02,FALSE,NA,"1462233561172430851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CornyButter",0,FALSE,FALSE,NA,NA
"1672","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:36:52,FALSE,NA,"1462233518164041728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i4vengers",281,TRUE,FALSE,NA,NA
"1673","perdeu tudo! o drama da cadelíssima de tony leung: assistiu shang-chi e terminou gostando de filme de boneco.",FALSE,1,NA,2021-11-21 01:36:08,FALSE,NA,"1462233334445182978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flavschapot",0,FALSE,FALSE,NA,NA
"1674","RT @pseudocx: —🦋Hey #mcutwt, not new but I’m looking for more mutuals!
Fav character list in no particular order:

- Ironman
- Spiderman
-…",FALSE,0,NA,2021-11-21 01:36:07,FALSE,NA,"1462233330108309504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalonfitz",17,TRUE,FALSE,NA,NA
"1675","Got done watching Shang-Chi, and it was really good imo",FALSE,4,NA,2021-11-21 01:35:43,FALSE,NA,"1462233229763747852",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QBProjests",0,FALSE,FALSE,NA,NA
"1676","RT @pseudocx: —🦋Hey #mcutwt, not new but I’m looking for more mutuals!
Fav character list in no particular order:

- Ironman
- Spiderman
-…",FALSE,0,NA,2021-11-21 01:35:17,FALSE,NA,"1462233121852583937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","90sStrange",17,TRUE,FALSE,NA,NA
"1677","I’m watching Shang-Chi and why won’t they let this guy be gay?",FALSE,14,NA,2021-11-21 01:34:50,FALSE,NA,"1462233006752608256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theAntiBinge",0,FALSE,FALSE,NA,NA
"1678","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:34:47,FALSE,NA,"1462232992424730627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnnymacall",281,TRUE,FALSE,NA,NA
"1679","RT @MCUPerfectGifs: Shang-Chi (2021) https://t.co/NyI1JoEW9x",FALSE,0,NA,2021-11-21 01:34:41,FALSE,NA,"1462232967971889156",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnnymacall",166,TRUE,FALSE,NA,NA
"1680","—🦋Hey #mcutwt, not new but I’m looking for more mutuals!
Fav character list in no particular order:

- Ironman
- Sp… https://t.co/kaeIQ7LDkr",FALSE,23,NA,2021-11-21 01:34:40,TRUE,NA,"1462232964561920000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pseudocx",17,FALSE,FALSE,NA,NA
"1681","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:34:28,FALSE,NA,"1462232915455229957",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crfli",281,TRUE,FALSE,NA,NA
"1682","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:34:25,FALSE,NA,"1462232900556972038",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nathanigaldino",281,TRUE,FALSE,NA,NA
"1683","RT @CBMshots: Shang-Chi and The Legend of The Ten Rings https://t.co/78loXypTAZ",FALSE,0,NA,2021-11-21 01:34:10,FALSE,NA,"1462232839487995905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZhongliIuvrs",281,TRUE,FALSE,NA,NA
"1684","Shang-Chi is a really good movie. If you haven't seen it or Eternals, don't waste your time watching Eternals and just watch Shang-Chi.",FALSE,2,NA,2021-11-21 01:34:02,FALSE,NA,"1462232807569305604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You_Love_Ernest",0,FALSE,FALSE,NA,NA
"1685","@SimuLiu @shangchi Best watch this on Disney+ and it was fun and enjoyable scene. Hope and pray for more Shang-chi… https://t.co/ITrM3X27n3",FALSE,0,"SimuLiu",2021-11-21 01:34:00,TRUE,"1458251132237660160","1462232798605963264","50085192","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sanchezajel",0,FALSE,FALSE,NA,NA
"1686","Shang-Chi es de las mejores películas introductorias de Marvel pero no estáis listos para esta conversación",FALSE,0,NA,2021-11-21 01:33:54,FALSE,NA,"1462232772085489667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luciiasmc_",0,FALSE,FALSE,NA,NA
"1687","Shang-Chi was really fun to watch whee. Is so good",FALSE,1,NA,2021-11-21 01:33:47,FALSE,NA,"1462232744122265600",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2</a>","mepururu",0,FALSE,FALSE,NA,NA
